"RT @BossUp_Dami: G this shit so fucked up	other
RT @IMuBu_Nate: @Bossman_Bucks aw naw I'm thinkin bout dis a old ass nigga damn shorty too young to be out hea lik dat 😭😭	other
RT @KEKECUTTHROAT: Hoes get 1 hotel room for a night and think they Zack and Cody.	other
RT @JaylaG___: 🆙⛅️	other
@TBINACUT lol get up with me blood	other
Niggas jus gone stay put up for Eva huh cmon man y'all know sumbody gotta go	other
RT @DutchieDntSHOOT: 🔥🔥🔥 https://t.co/CPIY0E5lPz	other
🤐💯 https://t.co/r2feS1ul03	other
RT @CHIEF_CADDY: Whole City Fucked Up	other
RT @TGottiFrmLowe_: @TriggalilSis @jaemula_  choyces can't go huh😩 ik ah low key spot tho ma💯🤑	other
RT @KEKECUTTHROAT: Hoes get 1 hotel room for a night and think they Zack and Cody.	other
@Louriee___ I'm higher den a mf 😎	other
RT @Daveed_Bff: ‼️‼️‼️‼️PSA‼️‼️‼️‼️‼️🗣 https://t.co/V8jx7wl3un	other
Just did anotha haft of a flat 😬😅😔👢🆙	other
RT @_xsavannah__: Happy bday bro love you stay safe ❤️🤞🏼@younggodumb	other
@_xsavannah__ thanks sis love you 2	other
Rolling up for my girls Mann🤐🍃	loss
RT @CLOUTBOYZ_INC: CLOUT BOYZ INC ARTISTS @younggodumb X @DutchieDntSHOOT HARDTIMES DROPPING SOON https://t.co/h1SgN0rqEv	other
Ofn 😂😆😈🤘🏽 https://t.co/PAxE6eWUHv	other
I don't owe nobody shit but my momma nigga	aggress
RT @Bossman_Bucks: IM A WINNER💯 but dem peoples😒👮🏼 try too find way to make me a loser Soo it's fuck em 🖕🏾🤐💯 https://t.co/h4urMqEpeS	other
Wat Mf On	aggress
Rft https://t.co/tIi66EScIy	other
@Rekofromthe5 @fox32news wat div dis is	other
@Rekofromthe5 @fox32news wat div dis is	other
RT @BIG600BOOKA: You gotta give respect to get it	other
BANG DUM ASS 🙄🤘🏽 https://t.co/rARxqlYdS2	other
RT @finessinglikejj: @Bossman_Bucks yo drunk ass😆 😆 😆	other
RT @Gnayskii: No Love Lost 😏	other
@BLOODGANG_LILSO free my f$ young niggaz	other
This month has been so Heartbreaking 😪🤕💔	loss
@kamari_keeper fb	other
@6200_kobe u already kno	other
Summer I ain't forget about you 😭👼 Can't believe it's been a whole year	other
RT @_zarieee_: Exactly 🤧 https://t.co/PpRvD2n757	other
RT @MekahhBaybhee: Damn tinka g 🙏🏽	other
RT @jaemula_: Whenever I don't talk to him choyces don't talk to me 😴 ain't that sum	other
Tunnel vision 💭🤔	other
🤐	other
@Harambabez fuck on dude	other
text	other
@YakMoneyyyy shorty lit😩😂😂💀 bitches Finna goo too sleep on yo ass 😩	other
RT @MoeAlayan: Westbrook off da molly https://t.co/6Ab64G99ZO	other
RT @DutchieDntSHOOT: 🔥🔥🗣 https://t.co/q7rCQFQUoy	other
@ShesAboutHers__ 🤔dont tell me im blackin	other
Ima be in this chair all day tomorrow 😩💇	other
@IMuBu_Nate dats my lil cuzin 😔😭😭💀	other
RT @_LilBeans600: SnitchKkkkkkkkk🅿	other
RT @LilBubbaFrmTW: Can't Even Trust Another Bitch 😔	other
Rip cuz niggas no what he do real #22 #nosavage	loss
RT @jaemula_: Choyces a bug 😂🙄🐛	other
RT @ChiefTimbo_Ebk: @Bossman_Bucks We Can Match Some Dm the line I gotta new number cuss	other
Never Forgotten https://t.co/KaVI8WyNBB	loss
Woods with gang nem	aggress
Goodmornin 🤕	other
It ain't a thang to me🤑	other
Everybody comin home thank god	other
RT @britbratstunnin: Happy Birthday TuTu 💋	other
RT @DopeAndShrimp: @Bossman_Bucks that dike bitch😂😂😂😂😂😂	other
RT @DotFrmTW: @younggodumb happy Bday my boy💉⛽️	other
RT @ImaLAGirl: 9:05Devonforever	other
RT @TaraBaybeee: Think ima try this Honey blonde tomorrow 😍🍯🤔💇	other
@JaylaG___ @KodakBlack1k	other
"I need my nails	other
RT @CatriceSmith82: 💯 https://t.co/0zEaVYDf2v	other
RT @_xsavannah__: Shit so fucked up 💔	other
All this shit sound Fu Tinka bro 🤔😪 but you know we got you💯💯	loss
Waiting on this damn pizza 🤗🍕	other
@TBINACUT dolo fanna slide on folks nem	other
I'm on bigger and better shit 🤔🗣💯	other
@TBINACUT smoking woods now	other
Fuck karma https://t.co/Djp9D0nBIK	other
RT @moemoneypoppin: @Bossman_Bucks lol cousin mute my tweets or something	other
RT @TheFamousNumba9: 2:21 Forever 🤦‍♂️👌🏽	other
Might as we'll roll another wood	other
RT @MGM_ChiefDayDay: Happy Gday @younggodumb Love shordy 🤙🏽💯‼️	other
RT @Team_Oakwood39: 😂😂Choyces Talmbout Smoking Cess Pissy 🍑 Cause I New Dat Lady 😩💀	other
Getting sum tacos 😋🌮	other
RT @jdsmith111315: FBG Young - Levelled Up #dope #newmusic #Chicago #FBG @younggodumb @cloutboyz_inc    https://t.co/J5Ce1k15h4 via @youtube	other
Back down 🤳🏽	other
Stay On My 10 Toes	aggress
RT @JaylaG___: https://t.co/auLfwNVr53	other
Finna grab this Burger king 😫 I hate this shit	other
@TBINACUT yo hoe ass	other
@6200_kobe 😩😩😩	other
@AshaaBabyee fb	other
@ChiefTimbo_Ebk roll up sum of day smokey🤔 it on you	other
Finna just listen to music and clear my thoughts 🙄	other
RT @BIG600BOOKA: You gotta give respect to get it	other
@Harambabez fuck on dude	other
RT @bcity79: On BD @058_powermoves steady sending me some good I swear I ain't stunting	other
No room in my life rite now for no distractions 🙅🏾‍♂️💯✅	other
Kush &amp; Lean Im On Both	other
RT @DutchieDntSHOOT: 🔥🔥🔥 https://t.co/CPIY0E5lPz	other
RT @FatBoyChubbz: I Do What I Won't You Do What You Can😶	other
Oohhhh u td lil bitch happy bday hoe https://t.co/pyp69IgCJb	other
@mzcouda happy Valentine's day sis	other
🗣💯 https://t.co/DlOC0eETeQ	other
RT @TheFamous_Me: Damn it's to much happening 😢	other
I don't owe nobody shit but my momma nigga	aggress
RT @MGM_ChiefDayDay: Rest Up #⃣2⃣2⃣ https://t.co/Y1gprxfYBv	other
Appreciate it💯🎯 https://t.co/CD6wEPp7oS	other
RT @BrittanyFloww: Damn juju 💔	other
@_FineAssChanny tlkin all dat bs late at night get out yo feelin🙄🍭	other
RT @TGottiFrmLowe_: @TriggalilSis @jaemula_  choyces can't go huh😩 ik ah low key spot tho ma💯🤑	other
"Soooo laid back 	other
RT @JaylaG___: QueenDmoneyHo' 💙 https://t.co/C6WDcPbIEI	other
Today my Mama birthday and she so happy 😩🎉👑 I love it 😘🤗	other
@Kila365__ thinkin bout going to church gettin high	aggress
RT @BIG__RACKS: Aye my boy clean up nice😌👌🏽👼🏾 https://t.co/xE7Zl6sKJp	other
@BawseNae_ damn	other
RT @IMuBu_Nate: On b we was lik 4 deep wit 4 pipes dis nite 😤😶 https://t.co/YwqiHNKaue	aggress
My brotha 😎✅ https://t.co/V2Acz6Uowo	other
I wanna get off the woods and just chill today 🙄🍃🙊	other
I ain't been too wok since 4:30am yesterday 😩😳🆙💯	other
Big Sis🙏🏼 https://t.co/FOdm0pwYER	other
RT @100shadesofT: @TyGLIZZY087_ not a hater I was speaking for myself 🙄 I don't like them	other
RT @LilV0N: Choyces a goofy 😂	other
@_DroFrmTW good looking blood	other
Really miss my brother 🤧	other
Love yall on steve https://t.co/yq4fRQzVsw	aggress
@TBINACUT out here getting high	other
RT @600Breezy: @big600manny @BIG600BOOKA @EDAI_600 @CAP600FUCK12 @600Jusblow @TheFamousSeven @_LilBeans600 @SIXHUNCHO  6hunna sixHuncho Six…	other
RT @300oj: Blessed 🙏🏽3️⃣💯	other
RT @LilDell_SODMG: @TriggaCousin_ @TriggalilSis choyces speak sis 😂😩	other
RT @IAmMsParker_: I Miss Trell Sooo Much 💔	other
"RT @TaraBaybeee: Ion need NO nigga 🙄😴 	other
2:21 https://t.co/HihJN8qglY	loss
🤐💯 https://t.co/r2feS1ul03	aggress
RT @Alneen40: @younggodumb hbd	other
"Mind yo business	aggress
RT @FEB_GMGKJ: Life ain't fair 😪	other
@MarcoGotti_ ofn😭	other
"Anytime I close my eyes 	loss
@NardoDaSavage wyo blood	other
FUNNA GO SEE MY BOY SHAWTY 4 😈	other
@kamari_keeper 😭😭 I remember it like yesterday	other
Lord knows I really miss my brother 🗣💯💔	other
Say less🗣🤔	aggress
@TBINACUT hell yea wyo	other
@prettyNuski_ you no i aint fucking with you	other
Niggaz Flexing Like Them Glock Boy Don't Turn Up	aggress
Damn aint nomo woods	other
Let's jus get off da xanxz one more time broski 😪😣💯 I love you bro you was a str8 bug shorty😩😂😂😣🙏🏽💯 @Jumoney49 https://t.co/nyweeoSDW7	other
RT @TriggalilSis: They Say Choyces Were Uu Been At Sucka I Been Getting Money With My Getting Money Brother 💯🤑🤐👫 @TriggaLulBro	other
I'm up like wopp 🙃 Goodmorning 🗣	other
I'm ain't  worried about nothing that don't  concern me 🗣💯	other
RT @Kiingt_: Hungry asf	other
RT @big600manny: Free Drose Free 9 Free 22 Free BiteDown	other
TINKA.G 💔	loss
The manz Rodney be tweaking 😂😂	other
@Dreday_6748 good looking bro	other
Kush &amp; Lean Im On Both	aggress
CALUMET	other
Told em just get money and play yo position🤷🏽‍♀️💸🤞🏼❤️	other
RT @TheFamous_Me: Damn it's to much happening 😢	other
RT @600Breezy: @big600manny @BIG600BOOKA @EDAI_600 @CAP600FUCK12 @600Jusblow @TheFamousSeven @_LilBeans600 @SIXHUNCHO  6hunna sixHuncho Six…	other
Lil cuz 😎🔋 https://t.co/Q2Gct1TUEO	other
😓 https://t.co/qFIcaWQcdv	other
"RT @CLOUTBOYZ_INC: ‘CLOUT BOYZ INC. YOUNG ""LEVELED UP"" PRO. BY CASHMONEY AP’ on #SoundCloud #np https://t.co/m7ABZsyyh4"	other
Loyalty loyalty loyalty 💯✅	other
