400	833933182911336449	William	he is retweeting the sister of one of the members of his gang wishing him a happy birthday.	["repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening. wishing him a happy birthday.	the sister of Dutchie is wishing him a happy birthday. He retweeting her happy birthday wishes. She refers to him as son because she may have played a mentorship role in his development and life being the friend of her younger brother. She uses a balloon emoji a present emoji a '100' emoji and a heart emoji to show her love and support of him.	2017-05-17 21:42:52.607194	["HAPPY","RETWEET"]	Birthday	f	["Other"]
402	833938590115704832	William	one of his fellow gang members from the neighborhood is wishing him a happy birthday and he retweeted it.	["repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening just happy birthday wishes.	a fellow gang member from his gang is wishing him a happy birthday and he retweeted it. he uses the blood syringe emoji to represent 'blood' as in family and the gas pump emoji to mean 'gang'.	2017-05-17 22:04:31.994756	["HAPPY","RETWEET"]	Birthday	f	["Other"]
424	834056523634601984	William	this user is retweeting another user wishing him a happy birthday and joking around with him. Also telling him to be safe.	["repeat"]	["pos_sentiment","entertain","nice"]	f	0.0	Not threatening. Just another person from the neighborhood wishing him a happy birthday.	This user is retweeting someone wishing him a happy birthday. He is joking around with younggodumb by calling him 'lil lemon head mf' but this is clearly meant as a joke with the crying laughing face emoji. He also tells younggodumb to be safe out here showing that he cares about his safety following it up with 'ona gang' to show how serious he means that (this is similar in meaning to 'swear to god'). It doesn't seem that this other using wishing him a happy birthday is in his specific gang but he does know the gang context and may be in a neighboring gang not opponents.	2017-05-18 16:57:19.261662	["HAPPY","RETWEET","JOKE"]	Birthday	f	["Other"]
471	834056508648333312	Kyle	This is a retweet from younggodumb about his birthday. MGM_ChiefDayday is wishing him a happy birthday. He uses G day which is a common way of wishing "gangsters" a happy bday.	["supply","repeat"]	["pos_sentiment"]	f	0.0	This is a retweet of a birthday message	MGM_Cheifdayday wishes younggodumb a happy birthday	2017-05-19 15:13:42.778228	["RETWEET"]	birthday	f	["Other"]
472	834056523634601984	Kyle	This is a retweet from younggodumb about a birthday message where dread_6748 wishes younggodumb a happy birthday. He also tells younggodumb to be safe out out here referencing that he is also in a gang or in the same neighborhood.	["supply","repeat"]	["pos_sentiment"]	f	0.0	This is a birthday message	dreday_6784 wishes younggodumb a happy birthday and tells him to stay safe out "here" indicating that dreday is also in the same environment. They play around by dreday calling him lemon head. They two seem close but may not be in the same gang	2017-05-19 15:17:06.303021	["RETWEET","JOKE"]	birthday	f	["Other"]
473	834056562037682177	Kyle	this is a response from younggodumb after dreday wished him a happy birthday. This appears to convey the message thanks for looking out for me. It feels different than how he interacts with other known STL/fly boy/etc members.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you of sorts.	younggodumb thanks dreday and indirectly says something to the effect of thanks for looking out for me. This communication feels different from that of younggodumbs other communications.	2017-05-19 15:19:42.672497	["GEN","CONVO"]		f	["Other"]
474	834056614558724096	Kyle	This is a follow up post that feels like a thank you for the birthday tweet from MGM_chiefdayday. It appears the two have some kind of close bond and younggodumb references lil bro.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you and message of care/love	younggodumb thanks mgm_chiefdayday and references lil bro. Not sure if younggodumb is lil bro or if mgm_cheifdayday is lil bro. This message appears to convey a certain level of closeness between the two.	2017-05-19 15:22:24.386348	["HAPPY","CONVO"]		f	["Other"]
475	834059097188204544	Kyle	This is a thank you message from younggodumb to mzcouda where he thanks her for the birthday tweet. He calls her sis which may be some kind of fictive kin relationship between the two of them.	["supply"]	["pos_sentiment","nice"]	f	0.0	this is a thank you message	younggodumb thanks mzcouda for the birthday tweet and refers to her as sis which shows that they have some kind of very close relationship.	2017-05-19 15:24:05.81143	["HAPPY","CONVO"]		f	["Other"]
476	834059170437595137	Kyle	This is a very loving a personal birthday tweet from someone who has a close relationship with younggodumb. The post isn't just about his birthday but references that he can be annoying which is typically only something a close friend or family member would post on social media.	["supply","repeat"]	["pos_sentiment","nice"]	f	0.0	This is a birthday tweet	britbratsunnin wishes younggodumb a happy birthday. she calls him her number 1  and tells her she and Mari love him. This is a very personal message and shows a great deal of love.	2017-05-19 15:26:23.978955	["RETWEET","CONVO"]	birthday	f	["Other"]
477	834059180524843008	Kyle	This is a retweet from kingsouljaa wishing younggodumb a happy birthday. He tells him to live it up as in going out and having a good time.	["supply","repeat"]	["pos_sentiment"]	f	0.0	This is a birthday tweet	kingsouljaa wishes younggodumb a happy birthday and tells him to go have a good time and enjoy his birthday.	2017-05-19 15:27:47.92819	["HAPPY","RETWEET","CONVO"]	birthday	f	["Other"]
478	834059243800113152	Kyle	This is a response from younggodumb to king souljaa where he indirectly thanks him and tells him thanks for looking out and calls him broski. which he frequently calls people he's friends with. It appears the two are close but not as close as other people in younggodumbs gang.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you type tweet	younggodumb thanks kingsouljaa for the birthday tweet and says thanks for looking out for him.	2017-05-19 15:30:21.417206	["GEN","CONVO"]		f	["Other"]
479	834059606343184384	Kyle	This is a reply to britbratstunnin where younggodumb tells her (and her partner) that he loves them too.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you post about love	younggodumb tells britbratsunnin that he loves the person that tweeted at him (as ell as the other person she referenced in the tweet).	2017-05-19 15:37:52.805212	["HAPPY","CONVO"]		f	["Other"]
480	834059723234226176	Kyle	This appears to be a thank you tweet for a birthday message. But the original message is now private and can't be seen. This seems like a playful exchange between the two of them. But the original tweet is not present to fully evaluate context.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you message	This is a thank you message with some added colorful language on the end. This seems to imply the two are close based on previous conversations with other people. The original post is private so full context cannot be evaluated.	2017-05-19 15:40:31.746795	["CONVO"]		f	["Other"]
481	834056614558724096	William	he is expressing love to his friend and fellow gang member who wished him a happy birthday.		["pos_sentiment","nice"]	f	0.0	Not threatening expressing love to a friend.	This user is expressing love to a fellow gang member (and friend) who just wished him a happy birthday. It seems that by just saying love it is a short version of expression love to another person (in a similar way to saying 'i love you') and then calls him 'lil bro' which could mean he is a younger friend of younggodumb (and younger member in the gang).	2017-05-19 16:53:16.340499	["HAPPY","CONVO"]		f	["Other"]
482	834059097188204544	William	he is thanking someone who he knows. The original tweet is private but is likely that she wished him a happy birthday.		["pos_sentiment","nice"]	f	0.0	Not threatening thanking a young woman.	younggodumb is expressing thanks to a young woman who he knows. The original tweet is private but it is likely that she wished him a happy birthday because that is what many other people are doing on this day (his birthday).	2017-05-19 17:00:13.973565	["HAPPY","CONVO"]		f	["Other"]
483	834059170437595137	William	this user is retweeting a tweet that is wishing him a happy 21st birthday from a young woman from the neighborhood he lives in.	["repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening wishing him a happy birthday.	This user is retweeting a tweet that is wishing him a happy 21st birthday. She calls him her 1 meaning she thinks of him highly even though 'you get on my last nerves'  'are annoying and they have their challenging moments'. She uses two emojis to further express that he gets on her nerves but also she is playing around. Then she says that her and 'Mari' (Demari her young baby boy) love him referring to younggodumb as 'shawty' a term of endearment. Then includes 4 emojis to really express how much she loves and appreciates him.	2017-05-19 17:17:03.312717	["HAPPY","RETWEET","JOKE"]	Birthday	f	["Other"]
484	834059180524843008	William	someone who younggodumb knows is wishing him a happy birthday. this person doesn't seem to be in the same gang as younggodumb.	["repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening retweeting someone wishing him happy birthday	this user (younggodumb) is retweeting someone wishing him a happy birthday and telling him to 'live it up' which means have a good time. He then uses a water droplet emoji because this user wishing him a happy birthday seems to use this emoji a lot in his online twitter profile.	2017-05-20 11:21:01.90764	["HAPPY","RETWEET","CONVO"]	Birthday	f	["Other"]
485	834059243800113152	William	this user is thanking someone wishing him a happy birthday. doesn't seem to be someone he is extremely close to.		["pos_sentiment","nice"]	f	0.0	not threatening appreciating someone wishing him a happy birthday.	this user is saying 'good looking'  good looking out thank someone for wishing him a happy birthday. There is stark difference between this thank you and others with his fellow gang members.	2017-05-20 11:48:58.11385	["HAPPY","CONVO"]		f	["Other"]
486	834059606343184384	William	this user is expressing love to a young woman and her son who wished him a happy birthday and expressed their love to him.	["repeat"]	["pos_sentiment","nice"]	f	0.0	not threatening expressing love to a young woman and her son.	this user is sending a smiling emoji to a young woman and expressing love because she just wished him a happy birthday and said she and her son love him.	2017-05-20 23:32:33.499046	["HAPPY","CONVO"]	Birthday	f	["Other"]
487	834062109055000576	Kyle	This is a memorial tweet about Tutu (2-2). This is a message about rising in peace and then a more of a proclamation that he was "real" which seems like a complimentary post about his fallen friend. The post was only liked by one person who appears to be another STL TW associated individual.	["supply"]	["pos_sentiment"]	f	0.0	This is a memorial	younggodumb is posting a memorial tweet to his friend Tutu who based a way a handful of years ago after being killed in a gang related shooting. 2-21 was Tutu's birthday as well as being younggodumbs birthday and this date his significance in his life.	2017-05-21 11:56:09.258839	["SAD","GEN"]	memorial	f	["Loss", "Other"]
1850	828639109912608769	Allison	The user has plans so you can do things now or wait around forever.	["supply"]	["notsure"]	f	0.0	No threat. Two likes.	-	2017-06-27 19:21:55.536708	["GEN"]		f	["Other"]
488	834062211328917504	Kyle	This is a memorial tweet about Tutu who passed away a number of years ago and who's birthday is on 2-21. Rest up is a common way of saying rest in peace. This is a post by 6200_kobe and younggodumb retweeted the post.	["supply"]	["pos_sentiment"]	f	0.0	This is a memorial post.	In this post 6200_kobe is tweeting a memorial to Tutu on what would have been his birthday. Younggodumb retweeted the post--Tutu's birthday (which is also younggodumbs birthday) is really important to younggodumb and younggodumb likes and retweets a lot of tweets about Tutu.	2017-05-21 12:16:15.730206	["RETWEET"]	memorial	f	["Other"]
489	834059723234226176	William	he is thanking someone I am assuming is wishing him a happy birthday. Though the original tweet he is responding to is private.		["pos_sentiment","nice"]	f	0.0	I don't believe this tweet has any threat but it is hard to say. The second half of the tweet is confusing without the original tweet for context.	This user (younggodumb) is thanking someone. The original tweet he is responding to is private so it is unclear what he is saying thank you for but my guess would be this person wished him a happy birthday. Because of the private original tweet the second half of the tweet is missing context 'fu ass bf'. I believe 'bf'  best friend. I am unsure what 'fu ass' means in this context.	2017-05-21 18:55:09.623911	["HAPPY","CONVO"]	Birthday	f	["Other"]
490	834062109055000576	William	I believe he is referring to his deceased friend TuTu who has been referred to as 22. younggodumb is saying 'rip cuz' rest in peace to his fallen gang member and friend.	["supply"]		f	0.0	not threatening. he is RIPing his fallen friend and the tweet is very vague and general.	this user is RIPing a fallen friend who he is referring to as 22 TuTu. This tweet is aimed at talking about how real TuTu was and people know what he was about. I am unsure what the user means by 'nosavage'. This seems to be a memorial post to a fallen friend and fellow gang member.	2017-05-21 19:03:15.050715	["LOSS"]	Memorial	f	["Loss"]
491	834062211328917504	William	This user is retweeting a tweet from a neighboring gang member who is memorializing a fallen friend TuTu because today is his birthday.	["repeat"]	["neg_sentiment"]	f	0.0	Not threatening. He is retweeting a tweet about a fallen friend and someone wishing his fallen friend happy birthday.	this user is retweeting another user who is a part of JaroCity a gang the is next to EBT STL (younggodumb's gang). the original user was wishing a fallen friend of thiers' TuTu a happy birthday and telling him to 'rest up' something commonly said about people who have been killed.	2017-05-21 19:06:25.214964	["LOSS","RETWEET"]	Memorial	f	["Loss", "Other"]
492	834063150068748290	William	this user is thanking someone who is (I assume) saying happy birthday. The original tweet is private.		["pos_sentiment","nice"]	f	0.0	Not threatening. This user is thanking someone.	this user is thanking someone who I assume is wishing him a happy birthday but the original tweet is private. He is calling her 'bf' which means best friend in this context.	2017-05-22 09:39:55.432677	["HAPPY","CONVO"]	Birthday	f	["Other"]
493	834064132794101764	William	this user is retweeting someone from his neighborhood posting a memorial tweet to TuTu.		["neg_sentiment"]	f	0.0	Not threatening. retweeting a memorial post for one of his fallen friends.	this user is retweeting a memorial post to his friend TuTu. This is TuTu's birthday and the original tweet is by someone else in the neighborhood. Telling TuTu to 'rest up' which is similar to saying 'rest in peace'. Then spells him name with a 'G' in front of it which is a term of endearment and respect. Then he includes the shouting emoji to signify he wants everyone to know this then the devil face emoji to reinforce that TuTu was a respected G and the the angel emoji to signify that he is in heaven and is deceased.	2017-05-22 10:10:56.086968	["LOSS","RETWEET"]	Memorial	f	["Loss", "Other"]
494	834063150068748290	Kyle	This is a response to Gabby3much_ likely in reference to a birthday tweet but Gabby3much_ is private and we do not have access to her original post. BF seems to imply that the two are very close friends and younggodumb is appreciative of the birthday shout out.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you message	younggodumb thanks a friend for a previous tweet likely a birthday tweet.	2017-05-22 10:18:47.99431	["GEN","CONVO"]		f	["Other"]
495	834064132794101764	Kyle	This is a memorial tweet for Tutu on what would have been his birthday. The emojis for yelling gang and angel are used. younggodumb retweets a message from jarocitymarvin who appears to have also been a close friend of Tutu and has gang involvement.	["supply","repeat"]	["pos_sentiment"]	f	0.0	This is a memorial tweet	younggodumb retweets a post from jarocitymarvin who tweeted a memorial to Tutu on what would have been his birthday. Jarocitymarvin also included emojis for yelling/talking gang affiliation and angel.	2017-05-22 10:29:26.584803	["GEN","RETWEET"]	memorial	f	["Other"]
496	834068474695733250	Kyle	This is a retweet from younggodumb of a message from followme_bissh who wished younggodumb a happy birthday. She used the balloon emoji seemingly as a celebratory image.	["supply","repeat"]	["pos_sentiment","nice"]	f	0.0	This is a birthday tweet	This is a birthday tweet from followme_bissh that younggodumb retweeted.	2017-05-22 11:21:51.39697	["CONVO"]	birthday	f	["Other"]
497	834068545952681984	Kyle	This is a follow up message from younggodumb to followme_bissh thanking her for the birthday tweet.	["supply"]	["pos_sentiment","nice"]	f	0.0	This is a thank you message	This is a thank you message for a birthday tweet from younggodumb to followme_bissh. The profile of followme_bissh appears to be from a woman but younggodumb refers to this person as a bro. Which could indicate a joke or a very close relationship between the two.	2017-05-22 11:23:49.281251	["GEN","CONVO"]		f	["Other"]
498	834068474695733250	William	this user is retweeting someone wishing him happy birthday.	["repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening. This is a happy birthday tweet.	This user (younggodumb) is retweeting a young woman who is wishing him a happy birthday. she may be the sister of one of younggodumb's friends and fellow gang members.	2017-05-22 14:02:30.999759	["HAPPY","RETWEET"]	Birthday	f	["Other"]
499	834068545952681984	William	younggodumb is thanking a young woman who wished him a happy birthday.	["supply"]	["pos_sentiment","nice"]	f	0.0	Not threatening. Thanking someone for wishing him a happy birthday.	This user (younggodumb) is thanking a young woman for wishing him a happy birthday.	2017-05-22 14:05:59.737974	["HAPPY","CONVO"]	Birthday	f	["Other"]
500	834069145461342208	William	he is retweeting a post by one of his friend's and member in his gang about that person's brother who was denied bail for his alleged shooting of a man in Chicago.	["supply","repeat"]	["neg_sentiment"]	f	0.0	Not threatening. This is really an expression of grief and possibly losing a family member to the criminal justice system.	This user is retweeting one of his friend's and member of his gang's tweet about his brother being denied bail after he shot a man in the leg and genitals. He is tweeting a photo of his brother's mug shot with a personal message above him saying that people are trying to lock him up for a long time and he wants him to be freed.	2017-05-22 14:19:03.330651	["LOSS","RETWEET"]	Incarceration/Jail	f	["Loss", "Other"]
508	834125346786119684	William	this user is saying thank you to someone who wished him a happy birthday.		["pos_sentiment","nice"]	f	0.0	Not threatening thanking someone for the birthday wishes.	he is thanking a friend for wishing him a happy birthday.	2017-05-22 17:45:30.773523	["HAPPY","CONVO"]	Birthday	f	["Other"]
1317	829883685960814592	Ian	Person is taking chances.	["supply"]		t	0.0	Tweeter reflecting. Not threatening.	Tweeter is taking chances. Unclear what this means or how.  1 like.	2017-06-13 15:48:21.707653	["GEN"]		f	["Other"]
501	834071149453705218	William	younggodumb is thanking one of his friends and fellow member of his gang for wishing him a happy birthday.	["supply"]	["pos_sentiment","nice"]	f	0.0	Not threatening conversation between two members of the same gang and one wishing the other happy birthday and now he is thanking him.	younggodumb is thank his friend and fellow member of his gang for wishing him a happy birthday. (GDay). this user is responding by saying 'good looking' good looking out a way of saying thank you. And refers to him as blood meaning they are close like family.	2017-05-22 14:23:46.603817	["HAPPY","CONVO"]	Birthday	f	["Other"]
502	834074674254454785	William	he is responding to a friend who asks him what he is doing and he responds by saying he is about to leave his house.	["supply"]		f	0.0	Not threatening a small talk conversation between two fellow gang members.	This user is responding to his friend asking him 'wyo' what are you on what are you doing? and he says that he is 'fanna popout' meaning that he is about to leave where he is at he is planning on leaving where he currently is.	2017-05-22 14:26:20.558002	["GEN","CONVO"]		f	["Other"]
503	834080651108302848	William	he is affirming that someone says they are going to contact him later when he is nearby.	["supply","accept"]		f	0.0	Not threatening confirming plans with a friend to talk later.	This user (younggodumb) is affirming that his friend will 'HTL"  'hit the line' when he is nearby later. His friend also wishes him a happy birthday.	2017-05-22 14:29:40.348571	["GEN","CONVO"]	Birthday	f	["Other"]
504	834080755160666112	William	This user is retweeting a tweet from someone he knows in Texas. This person is wishing him a happy birthday and is mentioning how momentous it is that he made it to be 21 years old.	["supply","repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening him retweeting someone wishing him happy birthday.	This user is retweeting someone wishing him a happy birthday telling him to be safe meaning to be careful as he celebrates. He is also mentioning how momentous it is that he made it to be 21 years old and how that is a huge accomplishment. He is showing respect and excitement about younggodumb reaching this milestone.	2017-05-22 14:34:31.977596	["HAPPY","RETWEET"]	Birthday	f	["Other"]
505	834103754764984323	William	He is retweeting someone from his neighborhood who wished him a happy birthday.	["repeat"]	["pos_sentiment"]	f	0.0	Not threatening wishing happy birthday.	This user is retweeting someone wishing him a happy birthday. She seems to be from his neighborhood. 'hbd'  'happy birthday'	2017-05-22 14:36:30.041503	["HAPPY","RETWEET"]	Birthday	f	["Other"]
506	834103757399064576	William	He is retweeting someone wishing him happy birthday.	["repeat"]	["pos_sentiment"]	f	0.0	Not threatening someone wishing him a happy birthday.	This user is retweeting someone wishing him a happy birthday. The young woman seems to be closely connected to people in his gang (including Gakirah). 'hbd'  'happy birthday'. then a confetti emoji and a smiling emoji to add to her saying happy birthday.	2017-05-22 14:47:07.046423	["HAPPY","RETWEET"]	Birthday	f	["Other"]
507	834103830094692352	William	this user is retweeting a tweet from his record group about a new single/mixtape that is dropping soon that has himself on it.	["supply","repeat"]	["pos_sentiment"]	f	0.0	Not threatening promotion of music.	This user is retweeting a tweet that is promoting his new music with another one of his friends and fellow gang member. The single/mixtape is called "Hardtimes"	2017-05-22 17:33:41.501809	["RETWEET","PROMO"]		f	["Other"]
509	834125380835536898	William	this user is saying thank you to a friend who wished him happy birthday.		["pos_sentiment","nice"]	f	0.0	Not threatening saying thank you for birthday wishes.	this user is thanking a young woman for wishing him happy birthday. I believe that 'bh' may mean 'big head' as a joking nickname but I am not sure if that is true.	2017-05-22 18:01:59.690228	["HAPPY","CONVO"]	Birthday	f	["Other"]
510	834147679626207232	William	this user is retweeting a person wishing him happy birthday.	["repeat"]	["pos_sentiment"]	f	0.0	Not threatening retweeting a user wishing him happy birthday.	This user is retweeting another user wishing him happy birthday.	2017-05-22 18:21:13.642352	["HAPPY","RETWEET"]		f	["Other"]
511	834269775673036801	William	this user is retweeting a tweet from a young women whois wishing him happy birthday and telling him to be safe.	["supply","repeat"]	["pos_sentiment","nice"]	f	0.0	Not threatening wishing him happy birthday.	This user is retweeting a tweet from a young woman who is associated with his gang through another member (may be another member's baby's mother). She is calling him son as a term of endearment. Also telling him to enjoy his day and to please be safe. She uses a blush smiling emoji and hug emoji to further the message that she cares for him.	2017-05-22 18:26:12.728264	["HAPPY","RETWEET"]	Birthday	f	["Other"]
514	834396642421964800	William	this user is tweeting lyrics to a Future song called Draco.	["quotation"]		f	0.0	Not threatening general rap lyrics.	This user is tweeting rap lyrics to a song by Future called Draco. He was probably listening to the song and decided to tweet the catchy lyric.	2017-05-22 18:42:47.791854	["LYRIC"]		f	["Aggression"]
516	834449098132557825	William	this user is replying to a tweet of one of his fellow friends and gang members asking what he is doing.	["request"]		t	0.0	Not threatening small talk.	This user is responding to a friend's tweet but his response is unrelated to the content of the original tweet. He is asking his friend and fellow gang member what he is on what he is doing and refers to him as 'blood' because they are close like family. ('wyo'  what you on)	2017-05-22 18:47:54.778401	["GEN","CONVO"]		f	["Other"]
519	834449711872561153	William	he is responding to a friend saying he is getting high smoking weed.	["supply"]		f	0.0	Not threatening small talk with a friend.	his friend responded to his question of what he was doing his friend said that he is waiting for his ride who is taking to long so he may get a different ride. Then he asked younggodumb what he is on and younggodumb said that he is getting high. They are both a part of EBT the same gang.	2017-05-22 18:55:08.264107	["GEN","CONVO"]	Weed/Smoking	f	["Other"]
520	834450279470870528	William	he is saying that he is alone and is about to go join up with some people.	["supply"]		f	0.0	Not threatening small talk.	this user is responding to a friend who is asking who he is with. younggodumb responds that he is alone (dolo) and he is about to meet up with some people (fanna slide on folks nem  fitting to meet up with some people).	2017-05-22 19:01:16.608486	["GEN","CONVO"]		f	["Other"]
522	834451266206052352	William	this user is responding to one of his friends joking around with him and telling him to be careful and the loves them this user is reciprocating the love.	["supply","accept"]	["pos_sentiment","nice"]	f	0.0	Not threatening. He is responding to a friend expressing love and joking.	This user is responding to a friend joining in a conversation with him and his other friend. They are all members of the same gang. His friend is joking around calling younggodumb and TBINACUT (now SakBoyTB) hoes but beneath the surface expressing care and love. younggodumb is reciprocating that love.	2017-05-22 19:17:59.211387	["HAPPY","CONVO"]		f	["Other"]
924	832035150829608963	Ian	Person saying she is hanging out.	["supply"]		f	0.0	Tweeter talking about herself. Not threatening.	Tweeter saying that she is hanging out. 0 comments retweets likes.	2017-06-04 15:39:59.784246		Hanging Out	f	[]
1045	817922557903044608	Ian	Asking how the person is doing.	["request"]		f	0.0	Asking how the person is doing. Not threatening	Tweeter is asking how the person is doing.  0 retweets 0 likes.	2017-06-06 17:01:18.670883	["CONVO"]		f	["Other"]
1085	821115223276998660	Ian	Person saying they are hungry	["supply"]	["neg_sentiment"]	f	0.0	Person saying they are hungry. Not threatening.	Tweeter saying that they are hungry.  0 retweets likes comments.	2017-06-06 18:07:36.368463	["GEN"]		f	["Other"]
1261	824994276723585024	Ian	Eyes at a comment.	["supply"]	["notsure"]	f	0.0	Tweeter is acknowledging a comment. Not threatening.	tweeter is acknowledging a comment. Cannot see the prior comment.  1 retweet.	2017-06-12 20:24:45.415163	["CONVO"]		f	["Other"]
1269	828661862707429383	Ian	Person wants people freed	["supply"]	["action"]	f	0.0	Person wants people freed. Not threatening	Tweeter wants people released (assuming from prison). 6 retweets 1 like.	2017-06-12 20:33:17.12214	["AUTHORITY"]		f	["Aggression"]
513	833539487791714304	Ian	A memorial tweet to someone.	["supply","repeat"]	["neg_sentiment"]	f	0.0	Memorial tweet. Not threatening.	This is a memorial tweet to someone who died. Tweet has no likes comments or retweets. Tweet is a link to another tweet with a picture of the person who passed away.	2017-05-22 18:42:16.018573	["LOSS","SAD","DEATH","REFLECT"]		f	["Loss", "Other"]
515	833539810342080512	Ian	Memorial tweet.	["supply","repeat"]		f	0.0	Not threatening. It is a memorial tweet.	This tweet is a memorial tweet to Tyquan who passed away.  This tweet has a link to another tweet.  There are no replies but the linked tweet has 14 retweets and 22 likes.	2017-05-22 18:44:38.354578	["LOSS","SAD","DEATH","REFLECT"]		f	["Loss", "Other"]
518	833541177311911938	Ian	Reflective retweet of someone else's tweet.	["supply","repeat"]	["neg_sentiment"]	f	0.0	This tweet is not threatening.  I just a retweet from someone else.	This is a retweet from someone else who feels they are losing their mind possibly because some bad things have happened lately.  This tweet has 7 retweets 1 like and zero likes	2017-05-22 18:50:46.54218	["RETWEET","REFLECT"]		f	["Other"]
521	833541732105068545	Ian	Person calling his girlfriend crazy.	["supply"]	["pos_sentiment"]	f	0.1	Person calling his girlfriend crazy. Unclear if it is meant to be threatening.	Person saying his girlfriend goes crazy.  Unclear what he is referring to.  Has a smiling emoji after the tweet so it may be a positive tweet.  2 likes 0 retweets 0 comments.	2017-05-22 19:17:31.777996	["JOKE"]		f	["Other"]
525	833553898384347137	Ian	Person starting a conversation with someone else.	["supply","request"]		t	0.0	Person trying to start a conversation about with someone else. Not threatening.	younggodumb trying to see what 6200_kobe is doing. 6200_kobe says he is in the "slot" but the meaning of the "slot" is unclear.  1 comment 0 likes 0 retweets.	2017-05-22 19:24:37.095967	["CONVO"]		f	["Other"]
526	833560927475732480	Ian	Person responding to someone else in a conversation.	["supply"]	["pos_sentiment"]	t	0.0	Not threatening.  Responding in the context of a conversation.	Person is responding to a comment in his tweet to have a conversation. 1 like 0 comments 0 retweets.	2017-05-22 19:26:22.21648	["CONVO"]		f	["Other"]
527	833713052470095873	Ian	Expressing sadness about something.	["supply"]	["neg_sentiment"]	f	0.0	Not threatening because person is expressing remorse or sadness.	Person is expressing sadness about something.  Unclear what this tweet is referring to.  8 retweets 3 likes 0 comments.	2017-05-22 19:28:21.076793	["SAD"]		f	["Loss"]
528	833724328667652096	Ian	Person saying their birthday is the next day and is celebrating early.	["supply"]	["pos_sentiment"]	f	0.0	Not threatening. About their birthday the next day.	Person saying their birthday is the next day and is celebrating early.  Unclear how the person is celebrating.  0 retweets 0 comments 0 likes.	2017-05-22 19:30:11.058778	["HAPPY","GEN"]		f	["Other"]
529	823628527358636032	William	this user is retweeting her own tweet about a young woman named Jamayah Fields (known as Tinka) who was shot and killed outside of an elementary school. she is expressing grief about her death.	["supply","repeat"]	["neg_sentiment"]	f	0.3	This is a grief tweet mourning the death of someone being shot to death. There is a potential for this to turn into a want of retaliation.	This user is retweeting her own tweet mourning the death of Tinka (http//www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170125-story.html) who's real name is Jamayah Fields. She was shot and killed outside of an elementary school. the original post is relfecting on how she was a great rapper and was going to get some recognition but people were jealous and envious. using the 100 emoji to reinforce the seriousness of how her rap career was about to take off. Then using a cringe emoji and a crying emoji to express loss and grief.  brazy  crazy.	2017-05-22 19:30:16.923029	["LOSS","SAD","RETWEET"]		f	["Loss", "Other"]
532	823631796290068480	William	she is mourning the loss of her friend who was killed. reflecting on a memory of them at a party.	["supply"]	["neg_sentiment"]	f	0.0	Not threatening. Sharing grief.	This user is sharing the loss and grief she is experiencing for losing her friend Tinka who was recently shot and killed. She is remembering the last time they went to a hotel party together. I believe 't'ddd'  teared up tore up danced and had fun. Then she is using a crying emoji and the prayer hands emoji to express her sadness and grief. Then she states that she will never forget her lost friend and refers to her as her savage a term of endearment in this context.	2017-05-22 21:02:04.166621	["LOSS","SAD","REFLECT"]		f	["Loss", "Other"]
533	823632640385417216	William	expressing loss and grief over her killed friend.	["supply"]	["neg_sentiment"]	f	0.0	Not threatening sharing sadness.	this user continues to mourn her killed friend. She is saying that her friend being killed is sick. and she includes three crying emojis.	2017-05-22 22:42:47.699975	["LOSS","SAD"]		f	["Loss"]
534	823637079611547648	William	she is saying that the stories she is hearing about her friend being killed are fucked up but that people that care about Tinka have her back.	["supply"]	["neg_sentiment"]	f	0.0	not threatening. Sharing grief but not threat.	this user is expressing that all she is hearing about her friend Tinka being killed is fucked up (Fu) but all the people who care about Tinka have her back. She is using pondering emoji and the crying emoji to show she is thinking and grieving. Then using the 100 emojis to show how serious she is about having Tinka's back.	2017-05-22 22:58:17.720493	["LOSS","SAD"]		f	["Loss"]
535	823638080942993408	William	this user is retweeting another user grieving about their friend Tinka being shot and killed.	["repeat"]	["neg_sentiment"]	f	0.0	Not threatening sharing grieving and sadness.	This user is retweeting another user mourning Tinka being killed. He is saying damn in disbelief and shock.	2017-05-22 23:02:19.161976	["LOSS","SAD","RETWEET"]		f	["Loss", "Other"]
536	823638115780886528	William	this user is retweeting a recent photo that Tinka tweeted before she was killed.	["supply","repeat"]	["neg_sentiment"]	f	0.0	Not threatening a memorial retweet.	This user is retweeting a photo of her friend Tinka who was shot and killed. She is retweeting this photo as a type of memorial to her fallen friend. The photo is of Tinka posing on the hood of a car.	2017-05-22 23:06:23.769584	["LOSS","RETWEET"]		f	["Loss", "Other"]
